Class Label Short,File Name,Transcript
N,NH_ML_002_N_M_014_038,മറ്റുള്ളവരുടെ കുറ്റങ്ങൾ പറയുന്ന സദസ്സിൽ നിങ്ങളൊരിക്കലും ഇരിക്കരുത് കാരണം നിങ്ങൾ ഇരുന്ന കസേര ഒഴിയുന്ന സമയം മുതൽ അവരുടെ അടുത്ത ചർച്ച നിങ്ങൾ ആയിരിക്കും
N,NH_ML_002_N_M_014_039,നേരിടേണ്ടിവരുന്ന സാഹചര്യങ്ങളെ ഓർത്ത് പിന്മാറിയ വല്ല സ്വന്തം കഴിവുകളിൽ വിശ്വാസമുള്ളവരാണ് ജീവിതത്തിൽ സ്വപ്നങ്ങൾ സ്വന്തമാക്കിയിട്ടുള്ള ത
N,NH_ML_002_N_M_014_040,വിജയത്തിലൂടെ അല്ല ശക്തി കൈവരുന്നത് നമ്മുടെ പ്രശ്നങ്ങളാണ് ശക്തി രൂപീകരിക്കുന്നത് ഏതു വിഷമ ഘട്ടത്തിലും നമ്മൾ തളരില്ല എന്ന് തീരുമാനിച്ച് അതാണ് നമ്മുടെ ശക്തി
N,NH_ML_002_N_M_014_041,നിങ്ങൾക്ക് നിങ്ങളുടെ വിജയം ആഘോഷിക്കാം പക്ഷേ പരാജയം പഠിപ്പിച്ച പാഠങ്ങൾ എന്നും മനസ്സിൽ ഉണ്ടാകണം
N,NH_ML_002_N_M_014_042,സഹായിച്ചവരെ ഒരിക്കലും മറക്കരുത് ചതിച്ചവരോട് പ്രതികാരവും അരുത് ഒന്നുമാത്രം ഓർമ്മയിൽ സൂക്ഷിക്കുക ചതിക്കാൻ ഉം സഹായിക്കാനും ആർക്കും രണ്ടാമതൊരു അവസരം ഉണ്ടാക്കി കൊടുക്കരുത്
N,NH_ML_002_N_M_014_043,ചിന്തകൾ നല്ലതായിരിക്കണം കാരണം കാഴ്ചശക്തി യ്ക്ക് ചികിത്സയുണ്ട് കാഴ്ചപ്പാടുകൾക്ക് ചികിത്സയില്ല
N,NH_ML_002_N_M_014_044,കയറിപ്പോയ പടികൾ ഒരിക്കലും മറക്കരുത് കാരണം തിരിച്ചു ഇറങ്ങേണ്ടി വന്നാൽ അവ വീണ്ടും ആവശ്യമായിവരും
N,NH_ML_002_N_M_014_045,അമിതമായി പറഞ്ഞുപോയ ഒരു വാക്കിനെ ഒരു ക്ഷമാപണം കൊണ്ട് ചിലപ്പോൾ തിരുത്താൻ ആകും പക്ഷേ അത് കേട്ട് അയാളുടെ മനസ്സിൻറെ മുറിവുണക്കാൻ പ്രാപ്തം ആകണമെന്നില്ല
N,NH_ML_002_N_M_014_046,കുടുംബങ്ങളിൽ ആയാലും സുഹൃത്ബന്ധങ്ങൾ ആയാലും എവിടെ ഒത്തൊരുമയും ഉണ്ടോ അവിടെ തീർച്ചയായും വിജയം ഉണ്ടാകും
N,NH_ML_002_N_M_014_047,ഒരാൾ കഠിനമായ സമയത്തിലൂടെ കടന്നുപോകുമ്പോൾ നിങ്ങൾ അയാളുടെ ഒപ്പംനിൽക്കുക ഒന്നും പറയരുത് ഒന്നും ഉപദേശിക്കരുത് നിങ്ങളുടെ സാന്നിധ്യം ആണ് പ്രധാനം
N,NH_ML_002_N_M_014_048,ഒരാൾ കഠിനമായ സമയത്തിലൂടെ കടന്നുപോകുമ്പോൾ നിങ്ങൾ അയാളുടെ ഒപ്പംനിൽക്കുക ഒന്നും പറയരുത് ഒന്നും ഉപദേശിക്കരുത് നിങ്ങളുടെ സാന്നിധ്യം ആണ് പ്രധാനം
N,NH_ML_002_N_M_014_049,നിങ്ങളുടെ മനസ്സ് നിങ്ങളുടെ വികാരങ്ങളെ കാൾ ശക്തമാകുമ്പോൾ മാത്രമേ നിങ്ങളുടെ വാക്കുകൾക്ക് പക്വത കൈവരികയുള്ളൂ
N,NH_ML_002_N_M_014_050,ആളുകൾ നിങ്ങളുടെ ഭൂതകാലം ചികഞ്ഞ് മോശമായ കാര്യങ്ങൾ പുറത്തുകൊണ്ടുവരാൻ തുടങ്ങുമ്പോൾ നിങ്ങൾ വിജയത്തിൻറെ പാതയിലാണെന്ന് മനസ്സിലാക്കാം
N,NH_ML_002_N_M_014_051,എല്ലാവരോടും പുഞ്ചിരിക്കുന്ന സുന്ദരികളായ സ്ത്രീകൾ പൊതുവേ നിർവികാരനും നിർദ്ദേശം ആയിരിക്കും
N,NH_ML_002_N_M_014_052,നിങ്ങൾ നിങ്ങളെ ഒരിക്കലും വിലകുറച്ച് കാണരുത് നിങ്ങൾ കരുതുന്നതിനേക്കാൾ ശക്തിയും നിങ്ങൾക്കുണ്ട്
N,NH_ML_002_N_M_014_053,ആളുകളുടെ വികാരങ്ങൾ കൊണ്ട് നിങ്ങളൊരിക്കലും കളിക്കരുത് അത് കളിയാണെന്ന് അറിഞ്ഞാൽ പിന്നെ അവരെ നിങ്ങൾക്ക് ഒരിക്കലും തിരിച്ചു കിട്ടില്ല
N,NH_ML_002_N_M_014_054,നിങ്ങളുടെ ജീവിതത്തിൽ എന്തു തന്നെ സംഭവിച്ചാലും നിങ്ങൾക്ക് തന്നെ മുൻഗണന നൽകുക
N,NH_ML_002_N_M_014_055,ഈ ലോകത്തിൽ ചുറ്റുമുള്ളവരെ ഒരുപാട് ആശ്രയിക്കരുത് ഒരു റൂട്ടിൽ നിങ്ങളുടെ നിഴൽ പോലും നിങ്ങളെ ഉപേക്ഷിക്കും
N,NH_ML_002_N_M_014_056,വെറും താൽക്കാലികമായ വികാരത്തിൻറെ അടിസ്ഥാനത്തിൽ ഒരിക്കലും സ്ഥിരമായ ഒരു തീരുമാനം എടുക്കരുത്
N,NH_ML_002_N_M_014_057,മലിനമായ ജലം ഒരു സസ്യം വളരുന്നതിന് തടസ്സമാകുന്നില്ല സസ്യത്തിന് വേരുകൾ വേണ്ടത് മാത്രം വലിച്ചെടുക്കുന്നു നിങ്ങൾ ഏതു മോശം സാഹചര്യത്തിലും ആയിക്കൊള്ളട്ടെ നല്ലത് മാത്രം ചെയ്യും
N,NH_ML_002_N_M_014_058,നിങ്ങൾ കഷ്ടപ്പെടുന്നുണ്ട് എന്നതുകൊണ്ടുമാത്രം നിങ്ങൾ പരാജയപ്പെട്ടു കൊണ്ടിരിക്കുന്നു എന്നർത്ഥമില്ല
N,NH_ML_002_N_M_014_059,വാക്കുകളെ വിശ്വസിക്കരുത് പ്രവർത്തികളെ വിശ്വസിക്കുക
N,NH_ML_002_N_M_014_060,നിങ്ങൾക്ക് സംഭവിക്കുന്നതെല്ലാം നിയന്ത്രിക്കാൻ നിങ്ങൾക്ക് കഴിയില്ല സംഭവിക്കുന്ന അതിനോടുള്ള നിങ്ങളുടെ പ്രതികരണത്തെ മാത്രമേ നിയന്ത്രിക്കാൻ കഴിയും പ്രതികരണത്തിലാണ് നിങ്ങളുടെ യഥാർത്ഥ ശക്തി
N,NH_ML_002_N_M_014_061,ജീവിതത്തിലെ ദുരന്തം നമ്മൾ വളരെ വേഗം വൃദ്ധൻ ആവുകയും വളരെ വൈകി ബുദ്ധിമാൻ ആയിത്തീരുകയും ചെയ്യുന്നുവെന്നതാണ്
N,NH_ML_002_N_M_014_062,പുറത്തു കടക്കാൻ കഴിയാത്ത ലോകത്തിലെ ഏറ്റവും ബുദ്ധിമുട്ടുള്ള തറപറ നമ്മുടെ സ്വന്തം മനസ്സ് തന്നെയാണ്
N,NH_ML_002_N_M_014_063,നിങ്ങളിൽ എന്തെങ്കിലും നല്ലത് ഉണ്ടെങ്കിൽ അത് നഷ്ടപ്പെടാൻ വഴിയൊരുക്കിയത് നല്ലതിനെ പരിപോഷിപ്പിക്കുക അതിനെ ആസ്വദിക്കുക അത് നിങ്ങളെ സംരക്ഷിക്കും
N,NH_ML_002_N_M_014_064,നിങ്ങളുടെ മൗനത്തിന് അർഥം മനസ്സിലാകാത്തവർക്ക് നിങ്ങളുടെ വാക്കുകളുടെ അർഥം മനസ്സിലാക്കി
N,NH_ML_002_N_M_014_065,ശാന്തമായ മനസ്സിൻറെ മുൻപിൽ ഈ പ്രപഞ്ചം തന്നെ കീഴടങ്ങും
N,NH_ML_002_N_M_014_066,നിങ്ങൾക്ക് ഏറ്റവും മികച്ച ചെയ്യാനും സന്തോഷവാനായിരിക്കും കഴിയുന്നുണ്ടെങ്കിൽ വിളിക്ക് ആളുകളെ കാണും നിങ്ങൾ ജീവിതത്തിൽ മുന്നിലാണ്
N,NH_ML_002_N_M_014_067,മുള്ളുകൾ ഇല്ലാത്ത പാത കാണുമ്പോൾ ഒന്ന് ഓർത്തോളൂ അത് നിങ്ങളെ ഒരിടത്തേക്ക് നയിക്കില്ല
N,NH_ML_002_N_M_014_068,എനിക്ക് ഒരു കഴിവും ഇല്ല ഞാൻ നിസ്സാരമാണെന്ന് നിങ്ങൾ ചിന്തിക്കുന്നുണ്ടെങ്കിൽ ഒന്നോർക്കുക നിങ്ങളുടെ ചിന്തകളാണ് നിങ്ങൾക്ക് ചുറ്റും
N,NH_ML_002_N_M_014_069,ഒന്നിനെയും കൂടുതൽ ആശ്രയിക്കാതെ ഇരിക്കുക ഒരിക്കൽ അതിനെ എല്ലാം മാറ്റി നിർത്തേണ്ടി വന്നു
N,NH_ML_002_N_M_014_070,പിന്തുടർച്ച ഇല്ലാത്ത പ്രവർത്തികൾക്ക് ഒന്നും യാതൊരു മൂല്യം ഉണ്ടാകില്ല
N,NH_ML_002_N_M_014_071,ഏറ്റവും അടുപ്പമുള്ളവരാണ് അതിസമർഥമായി ചതിക്കുന്നത് ഏറ്റവും കൂടുതൽ സ്നേഹിക്കുന്നവരാണ് ആഴത്തിലുള്ള മുറിവുകൾ സമ്മാനിക്കുന്നത്
N,NH_ML_002_N_M_014_072,സാഹചര്യം ഏതായാലും കീടങ്ങള് വേണ്ടയോ എന്ന് തീരുമാനിക്കേണ്ടത് നിങ്ങൾ തന്നെയാണ്
